Date;Time of day;Germany/Luxembourg[€/MWh];Denmark 1[€/MWh];Denmark 2[€/MWh];France[€/MWh];Northern Italy[€/MWh];Netherlands[€/MWh];Poland[€/MWh];Sweden 4[€/MWh];Switzerland[€/MWh];Slovenia[€/MWh];Czech Republic[€/MWh];Hungary[€/MWh];Austria[€/MWh];DE/AT/LU[€/MWh];Belgium[€/MWh];Norway 2[€/MWh]
Feb 4, 2021;12:00 PM;56.09;56.09;58.99;56.09;60;56.09;58.99;58.99;56.23;56.09;52.56;52.56;56.09;-;56.09;56.09
Feb 4, 2021;1:00 PM;55.69;55.69;60.06;55.69;60;55.69;60.06;60.06;57.03;55.69;51.54;51.54;55.69;-;55.69;55.69
Feb 4, 2021;2:00 PM;56.56;56.56;63.3;56.56;62;56.56;63.3;63.3;57.22;56.56;51.36;51.36;56.56;-;56.56;56.56
Feb 4, 2021;3:00 PM;58.19;58.19;63.37;58.15;63;58;63.37;63.37;58.38;58.19;53.5;53.5;58.19;-;58.13;58.19
Feb 4, 2021;4:00 PM;59.42;59.42;66.56;59.42;64.77;59.42;66.56;66.56;59.36;59.42;56.36;56.36;59.42;-;59.42;59.42
Feb 4, 2021;5:00 PM;71.5;71.5;100.94;61.16;69.97;70.73;67.5;100.94;63.97;69.97;65.28;65.28;69.97;-;65.16;71.5
Feb 4, 2021;6:00 PM;71.5;71.5;89.3;71.5;71.5;71.5;67.77;89.3;65.76;71.5;66.17;66.17;71.5;-;71.5;71.5
Feb 4, 2021;7:00 PM;67.51;67.51;67.51;67.51;70;67.51;67.51;67.51;62.76;67.51;63.04;63.04;67.51;-;67.51;67.51
Feb 4, 2021;8:00 PM;59.39;59.39;60.2;59.39;61;59.39;62.32;60.2;57.75;59.39;57.81;57.81;59.39;-;59.39;59.39
Feb 4, 2021;9:00 PM;53.78;53.78;54.22;53.78;60;53.78;61.28;54.22;53.34;53.78;51.37;51.37;53.78;-;53.78;54.22
Feb 4, 2021;10:00 PM;52.7;52.7;52.26;52.7;52.7;52.7;57.72;52.26;50.69;52.7;49.73;49.73;52.7;-;52.7;52.26
Feb 4, 2021;11:00 PM;46.22;46.22;46.22;48.05;49;42.7;51.27;46.22;45.76;46.68;44.87;44.87;46.68;-;48.08;46.22
Feb 5, 2021;12:00 AM;45.57;45.57;45.57;45.57;54.26;45.57;45.57;45.57;46.06;45.57;44.68;44.68;45.57;-;45.57;45.57
Feb 5, 2021;1:00 AM;44.01;44.01;44.01;44.01;46.91;44.01;48.06;44.01;43.46;44.01;41.91;40.91;44.01;-;44.01;44.01
Feb 5, 2021;2:00 AM;42.24;42.24;42.24;42.24;46.14;42.24;48.14;42.24;42.04;42.24;40.83;37.22;42.24;-;42.24;42.24
Feb 5, 2021;3:00 AM;41.2;41.2;41.2;41.2;42.7;41.2;46.92;41.2;40.66;41.2;39.5;36.54;41.2;-;41.2;41.2
Feb 5, 2021;4:00 AM;40.52;40.52;41.5;40.52;44.94;40.52;48.03;41.5;41.32;40.52;39.8;38.94;40.52;-;40.52;41.01
Feb 5, 2021;5:00 AM;43.36;43.36;43.74;43.36;53.27;43.36;52.9;43.74;46.02;43.36;44.31;44.31;43.36;-;43.36;43.36
Feb 5, 2021;6:00 AM;50.43;50.43;74.59;50.43;65.07;50.43;63.48;74.59;54.71;50.43;53.41;53.41;50.43;-;50.43;50.43
Feb 5, 2021;7:00 AM;58.65;58.65;170.55;58.65;74.26;58.65;64.52;170.55;59.3;58.65;61.07;61.07;58.65;-;58.65;58.65
Feb 5, 2021;8:00 AM;62.02;62.02;200.02;62.02;84.66;62.02;67.61;200.02;61.37;62.02;62.74;62.74;62.02;-;62.02;62.02
Feb 5, 2021;9:00 AM;61.03;61.03;197.22;61.03;88.17;61.03;68.78;197.22;60.53;61.03;62.25;62.25;61.03;-;61.03;61.03
Feb 5, 2021;10:00 AM;59.54;59.54;180.22;59.54;74.9;59.54;67.49;180.22;59.06;59.54;60.99;60.99;59.54;-;59.54;59.54
Feb 5, 2021;11:00 AM;58.54;58.54;69.66;58.54;74.26;58.54;67.43;69.66;58.54;58.54;59.86;59.86;58.54;-;58.54;58.54
Feb 5, 2021;12:00 PM;57.9;57.9;64.48;57.9;63.26;57.9;64.48;64.48;57.27;57.9;59;59;57.9;-;57.9;57.9
Feb 5, 2021;1:00 PM;54.51;54.51;64.6;54.51;67.26;54.51;64.6;64.6;56.5;54.51;57.07;57.07;54.51;-;54.51;54.51
Feb 5, 2021;2:00 PM;50;50;64.92;50;63.51;50;64.92;64.92;56.04;50;55.15;55.15;50;-;50;50
Feb 5, 2021;3:00 PM;48;48;64.23;48;69.33;48;64.23;64.23;55.8;48;55.45;55.45;48;-;48;48
Feb 5, 2021;4:00 PM;49.69;49.69;67.47;49.69;73.39;49.69;67.47;67.47;55.75;49.69;55.25;55.25;49.69;-;49.69;49.69
Feb 5, 2021;5:00 PM;56.92;56.92;89.22;56.92;70.86;56.92;69.26;89.22;56.89;56.92;59.52;59.52;56.92;-;56.92;56.92
Feb 5, 2021;6:00 PM;58.63;58.63;72.08;58.63;76;58.63;67.42;72.08;59.05;58.63;60;60;58.63;-;58.63;58.63
Feb 5, 2021;7:00 PM;57.46;57.46;58.87;57.46;67.51;57.46;63.56;58.87;57.64;57.46;57.33;57.33;57.46;-;57.46;57.46
Feb 5, 2021;8:00 PM;51.1;51.1;51.1;51.94;65;50;63.18;51.1;56.07;51.3;52.49;52.49;51.3;-;52.11;51.1
Feb 5, 2021;9:00 PM;49.89;49.89;49.89;49.89;58.83;49.89;49.89;49.89;54.73;49.89;47.01;47.01;49.89;-;49.89;49.89
Feb 5, 2021;10:00 PM;48.49;48.49;48.49;48.49;56.72;48.49;51.56;48.49;48.94;48.49;45.03;45.03;48.49;-;48.49;48.49
Feb 5, 2021;11:00 PM;43.58;43.58;43.58;45.99;53.27;49.39;45.78;43.58;43.88;44.29;39.8;39.8;44.29;-;47.55;43.58
Feb 6, 2021;12:00 AM;40.68;40.68;40.68;46.35;58;64.7;44.37;40.68;46.09;42.61;44.19;44.19;42.61;-;48.94;40.68
Feb 6, 2021;1:00 AM;39;39;39.96;40.52;56.22;44.94;47.15;39.96;42.56;39.18;39.24;39.24;39.18;-;41.32;39.96
Feb 6, 2021;2:00 AM;38.33;38.33;39.27;38.95;54.1;41;44.4;39.27;39.81;38.54;36.86;36.86;38.54;-;39.23;39.27
Feb 6, 2021;3:00 AM;35.08;35.08;38.65;35.08;54.22;35.08;44.95;38.65;38.05;35.08;34.18;34.18;35.08;-;35.08;38.14
Feb 6, 2021;4:00 AM;34.9;34.9;38.92;33.46;54.22;34.72;45.22;38.92;36.09;34.71;33.5;33.5;34.71;-;34.01;37.81
Feb 6, 2021;5:00 AM;35.07;35.07;39.91;32.11;56.22;35.8;45.12;39.91;38.28;34.73;34.01;34.01;34.73;-;33.44;37.42
Feb 6, 2021;6:00 AM;35.2;35.2;40.77;36.62;59.68;43;45.54;40.77;45.81;36.03;36.33;36.33;36.03;-;37.29;38.09
Feb 6, 2021;7:00 AM;36.93;36.93;41.87;40.35;60;55;48.77;41.87;55.41;38.06;42.65;42.65;38.06;-;41.81;39.06
Feb 6, 2021;8:00 AM;41.89;41.89;42.92;43.54;60;50;55.53;42.92;56.54;42.42;47.01;47.01;42.42;-;44.24;41.89
Feb 6, 2021;9:00 AM;43.15;43.15;50.02;45.89;67.12;56.74;61.38;50.02;56.04;44.02;52.5;52.5;44.02;-;47.04;43.15
Feb 6, 2021;10:00 AM;43.5;43.5;55.65;45.74;60;55;62.2;55.65;55.73;46.1;53.15;53.15;46.1;-;46.74;43.5
Feb 6, 2021;11:00 AM;43.47;43.47;53.16;43.32;59.3;43.52;62.2;53.16;52.35;50;56.12;56.12;50;-;43.4;43.47
Feb 6, 2021;12:00 PM;41.14;41.14;50.11;41.43;55;41.94;62.21;50.11;46.96;41.22;49.24;49.24;41.22;-;41.49;41.14
Feb 6, 2021;1:00 PM;35.46;35.46;48.31;39.77;51.69;56;63.01;48.31;45.23;37.54;46.98;46.98;37.54;-;41.42;39.26
Feb 6, 2021;2:00 PM;35.37;35.37;46.63;37.5;54.22;46.2;58.44;46.63;43.5;37.5;45.05;45.05;37.5;-;38.37;37.93
Feb 6, 2021;3:00 PM;33.13;33.13;46.79;33.95;56.51;40.1;57.75;46.79;50.23;41.1;46;46;41.1;-;34.16;37.64
Feb 6, 2021;4:00 PM;30.92;30.92;48.04;33.6;57;45;63.12;48.04;55.05;39.95;47.25;47.25;39.95;-;34.79;37.71
Feb 6, 2021;5:00 PM;39.44;39.44;62.13;41.35;59.68;48.8;62.13;62.13;55.69;40.14;55.8;55.8;40.14;-;41.93;39.93
Feb 6, 2021;6:00 PM;43.95;43.95;58.34;44.69;60;47.4;59.54;58.34;56.73;44.21;53.01;53.01;44.21;-;44.93;43.46
Feb 6, 2021;7:00 PM;42.98;42.98;47.91;42.98;60.56;42.98;62.02;47.91;56.46;42.98;49.93;49.93;42.98;-;42.98;41.37
Feb 6, 2021;8:00 PM;35.31;35.31;42.46;37.65;59.3;42.4;62.18;42.46;55.58;36.2;41.39;41.55;36.2;-;37.97;39.42
Feb 6, 2021;9:00 PM;30.29;30.29;41.49;30.29;53.29;30.29;49.94;41.49;55.76;30.29;33.19;34;30.29;-;30.29;38.18
Feb 6, 2021;10:00 PM;26.03;26.03;40.71;28.66;50.98;33.07;51.98;40.71;46.04;26.97;28.54;28.54;26.97;-;28.61;37.97
Feb 6, 2021;11:00 PM;11.94;11.94;39.63;26.4;45.8;28.5;45.19;39.63;41.04;15.48;21.44;21.86;15.48;-;21.75;37.56
Feb 7, 2021;12:00 AM;-1.24;0.01;40.01;18.05;46.79;25;43.52;40.01;40.26;3.18;0.55;13.16;3.18;-;3.24;38.58
Feb 7, 2021;1:00 AM;-1.59;-0.02;38.59;14;32.02;21.3;43.43;38.59;35.02;1.98;0.25;2.05;1.98;-;2;38.3
Feb 7, 2021;2:00 AM;-0.02;-0.02;37.92;1.95;24;0;41.1;37.92;32.73;0.35;1.03;1.03;0.35;-;-0.55;37.92
Feb 7, 2021;3:00 AM;-0.04;-0.04;36.97;0.2;10;-0.04;38.76;36.97;27.98;0;0.77;0.77;0;-;-0.15;36.97
Feb 7, 2021;4:00 AM;-2.01;-2.01;37.24;-2.01;10;-2.01;38.78;37.24;27.01;-2.01;0.67;0.67;-2.01;-;-2.01;37.24
Feb 7, 2021;5:00 AM;-0.09;-0.09;38.42;-0.06;12.73;0;38.77;38.42;30.35;-0.08;2.05;2.05;-0.08;-;-0.05;37.26
Feb 7, 2021;6:00 AM;-3.84;-1.17;38.13;0.03;22.2;-1.17;39.14;38.13;36.16;-3.02;0.1;1.1;-3.02;-;-4.5;37.19
Feb 7, 2021;7:00 AM;-0.09;0.01;38.7;1.95;31.01;5.92;38.7;38.7;41.44;0.5;4.01;5;0.5;-;2.43;37.32
Feb 7, 2021;8:00 AM;-2.38;0.02;40.54;9;44.9;42.32;40.54;40.54;45.15;1.84;19.64;19.64;1.84;-;11.19;37.87
Feb 7, 2021;9:00 AM;12.03;12.03;41.43;26.33;47.42;72;41.65;41.43;47.79;34.04;30.43;30.43;34.04;-;27.85;38.13
Feb 7, 2021;10:00 AM;28.56;28.56;41.71;35.46;48.5;57.4;41.71;41.71;48.58;36.05;35.38;35.38;36.05;-;36.07;38.23
Feb 7, 2021;11:00 AM;37.02;37.02;41.79;41.96;46.57;57;41.79;41.79;47.21;38.77;39;39;38.77;-;42.51;38.2
Feb 7, 2021;12:00 PM;37.32;37.32;41.7;40.88;45.3;48.87;41.7;41.7;45.04;38.34;35.53;35.53;38.34;-;41.24;38.51
Feb 7, 2021;1:00 PM;26.97;26.97;41.4;34.26;35.04;57.98;41.87;41.4;40.85;35.04;34.98;34.98;35.04;-;35;37.75
Feb 7, 2021;2:00 PM;16.53;16.53;40.82;22.66;28.05;55;40.82;40.82;42.46;28.05;28;28;28.05;-;24.73;37.75
Feb 7, 2021;3:00 PM;20.92;20.92;40.94;25.53;32.76;49.9;43.41;40.94;43.93;28.1;25.56;25.56;28.1;-;27.08;38.04
Feb 7, 2021;4:00 PM;28.17;28.17;42.06;31.05;37.91;46.65;42.06;42.06;44.92;32.94;33.27;33.27;32.94;-;32.01;37.8
Feb 7, 2021;5:00 PM;39.14;39.14;44.76;42.27;45.3;59;44.76;44.76;48.91;40.23;42.5;42.5;40.23;-;43.31;39.93
Feb 7, 2021;6:00 PM;43.44;43.44;45.65;54.22;54.22;69.66;45.65;45.65;53.07;46.89;46.55;46.55;46.89;-;59.52;42.65
Feb 7, 2021;7:00 PM;40.71;40.71;44.08;55.39;55.39;65;45.47;44.08;54.01;44.96;46.1;46.1;44.96;-;65;40.71
Feb 7, 2021;8:00 PM;37.05;37.05;41.74;49.78;49.78;44.92;44.53;41.74;52.53;39.98;40.42;40.42;39.98;-;44.67;39.53
Feb 7, 2021;9:00 PM;36.55;36.55;41.56;39.8;46.2;46.67;43.38;41.56;46.33;37.48;34.59;34.59;37.48;-;40.45;38.4
Feb 7, 2021;10:00 PM;39.89;39.89;40.76;42.83;42.83;43.39;43.3;40.76;43.82;40.51;32.98;32.98;40.51;-;42.36;39.89
Feb 7, 2021;11:00 PM;32.05;32.05;38.83;39.14;39.14;44.1;43.4;38.83;40.11;34.43;24.92;24.92;34.43;-;42.19;36.74
Feb 8, 2021;12:00 AM;7.69;7.69;40.06;35.58;35.58;27;40.06;40.06;38.16;14.22;21.99;16.06;14.22;-;16.43;40.06
Feb 8, 2021;1:00 AM;4.59;4.59;39.42;28.59;28.59;19.9;39.42;39.42;34.91;10.14;21.86;14.79;10.14;-;12.99;39.42
Feb 8, 2021;2:00 AM;14.05;14.05;39;20;20;16;39;39;35.03;15.29;18.95;18;15.29;-;12.32;39
Feb 8, 2021;3:00 AM;12.79;12.79;39.25;12.79;12.79;12.79;39.25;39.25;27.68;12.79;19.38;19.38;12.79;-;12.79;39.25
Feb 8, 2021;4:00 AM;0.09;0.09;40.52;14.68;14.68;0.09;40.52;40.52;28.19;2.94;22.43;22.43;2.94;-;-8.63;40.52
Feb 8, 2021;5:00 AM;20.54;20.54;44.65;33.41;33.41;20.54;44.65;44.65;37.16;23.06;30.7;30.7;23.06;-;12.87;42.76
Feb 8, 2021;6:00 AM;43.97;43.97;46.15;49.59;60;45.5;51.6;46.15;49.31;45.51;46.91;46.91;45.51;-;45.8;43.97
Feb 8, 2021;7:00 AM;55.63;55.63;67.15;63.44;63.44;54.1;67.15;67.15;58.51;57.83;59;59;57.83;-;63.14;55.63
Feb 8, 2021;8:00 AM;58.14;58.14;82.34;61.5;63.07;58.14;70.12;82.34;64.74;59.14;62.61;62.61;59.14;-;61.85;58.14
Feb 8, 2021;9:00 AM;56.75;56.75;80.01;64.17;64.17;56.75;70.26;80.01;65.74;58.94;63;63;58.94;-;63.93;56.75
Feb 8, 2021;10:00 AM;55.88;55.88;69.91;63.21;63.21;55.88;69.91;69.91;64.1;58.04;60.83;60.83;58.04;-;63.8;55.88
Feb 8, 2021;11:00 AM;57.22;57.22;65.02;63.07;63.07;57.22;65.02;65.02;63.49;58.93;60.08;60.08;58.93;-;63.8;57.22
Feb 8, 2021;12:00 PM;55.58;55.58;62.2;61.89;61.89;55.58;62.2;62.2;61.43;57.4;58.59;58.59;57.4;-;61.33;55.58
Feb 8, 2021;1:00 PM;55.5;55.5;58.84;60.17;60.17;55.5;62.08;58.84;58.47;56.85;56.48;56.48;56.85;-;59.3;55.5
Feb 8, 2021;2:00 PM;48.88;48;50.08;60.54;60.56;48;64.1;50.08;58.03;52.24;54.41;54.41;52.24;-;61.89;48
Feb 8, 2021;3:00 PM;54.96;54.96;56.32;54.96;60.6;54.96;63.23;56.32;58.55;54.96;55.42;55.42;54.96;-;54.96;54.96
Feb 8, 2021;4:00 PM;55.06;55.06;56.41;55.06;62.98;55.06;65.06;56.41;58.59;55.06;57;57;55.06;-;55.06;55.06
Feb 8, 2021;5:00 PM;61.45;61.45;75;61.45;63.05;61.45;75;75;62.76;61.45;63.35;63.35;61.45;-;61.45;61.45
Feb 8, 2021;6:00 PM;64.32;64.32;69.9;64.32;64.32;64.32;69.9;69.9;68.42;64.32;64.96;64.96;64.32;-;64.32;64.32
Feb 8, 2021;7:00 PM;61.62;59.54;63.14;63.15;63.15;59.54;64.77;63.14;67.09;61.98;63.47;63.47;61.98;-;63.15;59.54
Feb 8, 2021;8:00 PM;55.56;55.56;55.56;59.64;59.64;49.88;62.27;55.56;61.01;56.55;57.98;57.98;56.55;-;59.75;55.56
Feb 8, 2021;9:00 PM;49.83;47.7;49.83;51.78;55.55;47.21;54.7;49.83;55.68;50.29;51.98;51.98;50.29;-;51.72;47.7
Feb 8, 2021;10:00 PM;49.05;45.76;47.93;52;52;44.88;47.93;47.93;55;49.69;51.89;51.89;49.69;-;52;45.76
Feb 8, 2021;11:00 PM;45.29;43.42;45.02;46.58;46.58;43.42;45.29;45.02;51.01;45.57;46.7;46.7;45.57;-;46.69;43.42
Feb 9, 2021;12:00 AM;47.75;46.68;46.68;48.87;48.87;46.7;50.5;46.68;51.74;47.99;50.06;50.06;47.99;-;48.96;46.68
Feb 9, 2021;1:00 AM;47.02;46.5;46.5;47.55;47.55;46.5;50.97;46.5;49.95;47.13;49.34;49.18;47.13;-;47.6;46.5
Feb 9, 2021;2:00 AM;46.66;46.47;46.47;46.79;46.79;46.53;51.46;46.47;46.7;46.69;48.3;46.62;46.69;-;46.83;46.47
Feb 9, 2021;3:00 AM;46.05;46.05;46.05;46.05;46.05;46.05;46.19;46.05;45.64;34.68;47.21;45.1;46.05;-;46.05;46.05
Feb 9, 2021;4:00 AM;46.4;46.4;46.4;46.4;46.4;46.4;50.44;46.4;45.29;43.03;48.17;45.1;46.4;-;46.4;46.4
Feb 9, 2021;5:00 AM;47.97;47.97;47.97;47.97;47.97;47.97;58.08;47.97;50.18;37.96;51;49.56;47.97;-;47.97;47.97
Feb 9, 2021;6:00 AM;58.16;58.16;58.16;62.31;62.31;53.19;70.11;58.16;59.59;59.14;60.11;60.11;59.14;-;63.03;58.16
Feb 9, 2021;7:00 AM;72.98;72.98;83.58;80.76;80.76;67;73.14;83.58;73.53;74.72;73.2;73.2;74.72;-;69.21;72.98
Feb 9, 2021;8:00 AM;80.64;80.64;109.87;80.64;80.64;80.64;83.56;109.87;81.02;80.64;81;81;80.64;-;80.64;80.64
Feb 9, 2021;9:00 AM;80.85;80.65;87;81.18;81.18;80.65;83.56;87;79.72;80.92;79.23;79.23;80.92;-;80.5;80.65
Feb 9, 2021;10:00 AM;79.98;79.98;81.95;79.98;79.98;79.98;77.14;81.95;76.56;79.98;77.77;77.77;79.98;-;79.98;79.98
Feb 9, 2021;11:00 AM;75.51;73.55;75.51;77.97;77.97;73.55;75.51;75.51;76.52;76.06;76.13;76.13;76.06;-;74.04;73.55
Feb 9, 2021;12:00 PM;69.89;65.26;71.61;75.8;75.8;65.17;71.61;71.61;74.32;71.2;74.87;74.87;71.2;-;66.35;65.26
Feb 9, 2021;1:00 PM;70.26;69.51;70.26;71.32;71.32;69.51;70.26;70.26;71.09;70.49;72.79;72.79;70.49;-;69.38;69.51
Feb 9, 2021;2:00 PM;70.37;70.15;70.37;70.64;70.64;70.15;70.37;70.37;65.99;70.42;68;68;70.42;-;70.2;70.15
Feb 9, 2021;3:00 PM;71.82;71.82;71.82;71.82;71.82;71.82;71.82;71.82;66.03;71.82;66.44;66.44;71.82;-;71.82;71.82
Feb 9, 2021;4:00 PM;71.02;71.02;72.77;71.02;71.02;71.02;72.77;72.77;68.02;71.02;68.95;68.95;71.02;-;71.02;71.02
Feb 9, 2021;5:00 PM;79.06;79.06;109.91;79.06;79.06;79.06;77.78;109.91;75.04;79.06;75.45;75.45;79.06;-;79.06;79.06
Feb 9, 2021;6:00 PM;80;80;114.34;80;80;80;82.09;114.34;78.48;80;78;78;80;-;80;80
Feb 9, 2021;7:00 PM;74;74;74.8;74;74;74;74.8;74.8;75.45;74;73.4;73.4;74;-;74;74
Feb 9, 2021;8:00 PM;64.95;64.95;68.78;64.95;66;64.95;68.78;68.78;65.05;64.95;66.71;66.71;64.95;-;64.95;64.95
Feb 9, 2021;9:00 PM;56.62;56.62;58.01;56.62;62.54;56.62;64.97;58.01;59.77;56.62;58.05;58.05;56.62;-;56.62;56.62
Feb 9, 2021;10:00 PM;55.67;55.67;55.67;55.67;60;55.67;62.27;55.67;56.73;55.67;56.05;56.05;55.67;-;55.67;55.67
Feb 9, 2021;11:00 PM;50.09;50.09;50.09;50.09;58.65;50.09;50.09;50.09;53.98;50.09;53.32;53.32;50.09;-;50.09;50.09
Feb 10, 2021;12:00 AM;51.5;51.5;51.5;51.5;51.5;51.5;60.34;51.5;51.75;51.5;49.73;49.73;51.5;-;51.5;51.5
Feb 10, 2021;1:00 AM;49.55;49.55;49.55;49.55;49.55;49.55;59.6;49.55;50.32;49.55;48.93;47.91;49.55;-;49.55;49.55
Feb 10, 2021;2:00 AM;48.35;48.35;48.35;48.35;48.35;48.35;60.62;48.35;50.15;48.35;48.19;45.22;48.35;-;48.35;48.35
Feb 10, 2021;3:00 AM;47.5;47.5;47.5;47.5;47.5;47.5;60.06;47.5;48.94;47.5;47.28;46.92;47.5;-;47.5;47.5
Feb 10, 2021;4:00 AM;47.68;47.68;47.68;47.68;47.68;47.68;58.85;47.68;48.48;47.68;48.35;47.56;47.68;-;47.68;47.68
Feb 10, 2021;5:00 AM;49.2;49.2;49.2;49.2;49.2;49.2;65.83;49.2;51.47;49.2;49.87;49.87;49.2;-;49.2;49.2
Feb 10, 2021;6:00 AM;60;60;60;60;60;60;71.93;60;60.9;60;60.27;60.27;60;-;60;60
Feb 10, 2021;7:00 AM;76.38;76.38;80.05;76.38;76.38;76.38;74.19;80.05;74.05;76.38;75.99;75.99;76.38;-;76.38;76.38
Feb 10, 2021;8:00 AM;92.33;92.33;94.6;92.33;92.33;92.33;83.7;94.6;82.45;92.33;83.09;83.09;92.33;-;92.33;92.33
Feb 10, 2021;9:00 AM;98.62;98.62;98.62;98.62;98.62;98.62;88.33;98.62;81.04;98.62;83.93;83.93;98.62;-;98.62;98.62
Feb 10, 2021;10:00 AM;93.68;93.68;93.68;93.68;93.68;93.68;86.65;93.68;79.52;93.68;83.03;83.03;93.68;-;93.68;93.68
Feb 10, 2021;11:00 AM;88.32;88.32;88.32;88.32;88.32;88.32;86.23;88.32;77.78;88.32;81.17;81.17;88.32;-;88.32;88.32
Feb 10, 2021;12:00 PM;79.99;79.99;79.99;79.99;79.99;79.99;79.99;79.99;75.67;79.99;78.4;78.4;79.99;-;79.99;79.99
Feb 10, 2021;1:00 PM;75.91;75.91;75.91;75.91;75.91;75.91;75.91;75.91;74.74;75.91;76.39;76.39;75.91;-;75.91;75.91
Feb 10, 2021;2:00 PM;74.96;74.96;74.96;74.96;74.96;74.96;74.96;74.96;71.52;74.96;73.34;73.34;74.96;-;74.96;74.96
Feb 10, 2021;3:00 PM;76.19;76.19;76.19;76.19;76.19;76.19;74.92;76.19;72.02;76.19;73.88;73.88;76.19;-;76.19;76.19
Feb 10, 2021;4:00 PM;80.18;80.18;80.18;80.18;80.18;80.18;74.08;80.18;73.3;80.18;74.64;74.64;80.18;-;80.18;80.18
Feb 10, 2021;5:00 PM;94.15;94.15;94.15;94.15;94.15;94.15;83.23;94.15;80.39;94.15;83.04;83.04;94.15;-;94.15;94.15
Feb 10, 2021;6:00 PM;109.86;109.86;109.86;109.86;109.86;109.86;84.49;109.86;82.45;109.86;84.09;84.09;109.86;-;109.86;109.86
Feb 10, 2021;7:00 PM;88.09;88.09;88.09;88.09;88.09;88.09;78.89;88.09;77.42;88.09;79;79;88.09;-;88.09;88.09
Feb 10, 2021;8:00 PM;73.26;73.26;73.26;73.26;73.26;73.26;73.26;73.26;68.31;73.26;68.05;68.05;73.26;-;73.26;73.26
Feb 10, 2021;9:00 PM;64.19;64.19;64.19;64.19;64.19;64.19;67.3;64.19;62.59;64.19;59.5;59.5;64.19;-;64.19;64.19
Feb 10, 2021;10:00 PM;58.65;58.65;58.65;60.29;60.29;56.58;66.04;58.65;60.36;59.02;55.41;55.41;59.02;-;60.64;58.65
Feb 10, 2021;11:00 PM;54.45;53.14;53.14;59.44;59.44;47.6;62.75;53.14;58.66;55.57;52.2;52.2;55.57;-;60.25;53.14
Feb 11, 2021;12:00 AM;55.64;55.64;55.64;55.64;55.64;55.64;60.22;55.64;56.59;55.64;52.82;52.82;55.64;-;55.64;55.64
Feb 11, 2021;1:00 AM;53.13;53.13;53.13;53.13;53.13;53.13;60.64;53.13;54.59;53.13;49.94;48.07;53.13;-;53.13;53.13
Feb 11, 2021;2:00 AM;51.66;51.66;51.66;52.75;52.75;50.2;57.51;51.66;54.07;22.02;48.98;42.65;51.91;-;53;51.66
Feb 11, 2021;3:00 AM;50.04;50.04;50.04;50.04;50.04;50.04;57.08;50.04;53.66;20.04;48.65;46.02;50.04;-;50.04;50.04
Feb 11, 2021;4:00 AM;50.02;50.02;50.02;50.02;50.02;50.02;58.99;50.02;54.56;50.02;50.57;50.57;50.02;-;50.02;50.02
Feb 11, 2021;5:00 AM;57.41;57.41;57.41;57.41;57.41;57.41;64.74;57.41;57.23;57.41;53.72;53.72;57.41;-;57.41;57.41
Feb 11, 2021;6:00 AM;70.9;70.9;72.64;70.9;70.9;70.9;72.33;72.64;68.84;70.9;66.5;66.5;70.9;-;70.9;70.9
Feb 11, 2021;7:00 AM;103.95;103.95;170.38;103.95;100;103.95;72.58;170.38;89.82;100;89.3;89.3;103.95;-;103.95;103.95
Feb 11, 2021;8:00 AM;136.71;136.71;238.7;136.71;117.31;136.71;78.45;238.7;105.83;117.31;102.2;102.2;136.71;-;136.71;136.71
Feb 11, 2021;9:00 AM;133.19;133.19;197.77;133.19;113.34;133.19;83.66;197.77;103.61;113.34;103.76;103.76;133.19;-;133.19;133.19
Feb 11, 2021;10:00 AM;98.14;98.14;128.94;98.14;90;98.14;79.86;128.94;96.91;90;100.51;100.51;98.14;-;98.14;98.14
Feb 11, 2021;11:00 AM;91.52;91.52;95.68;91.52;85.61;91.52;81.39;95.68;91.74;85.61;95;95;91.52;-;91.52;91.52
Feb 11, 2021;12:00 PM;80.52;80.52;82.5;80.52;71.69;80.52;77.95;82.5;83.95;71.69;90.43;90.43;80.52;-;80.52;80.52
Feb 11, 2021;1:00 PM;72.7;72.7;74.99;72.7;70;72.7;74.99;74.99;83.28;70;85.93;85.93;72.7;-;72.7;72.7
Feb 11, 2021;2:00 PM;70.4;70.4;81.3;70.4;70.4;70.4;73.39;81.3;81.29;70.4;82;82;70.4;-;70.4;70.4
Feb 11, 2021;3:00 PM;71.93;71.93;87.68;71.93;71.93;71.93;73.11;87.68;81.87;71.93;82.3;82.3;71.93;-;71.93;71.93
Feb 11, 2021;4:00 PM;77.87;77.87;111.6;70.96;70.96;77.23;73.13;111.6;86.36;70.96;90.09;90.09;76.88;-;73.6;77.87
Feb 11, 2021;5:00 PM;95.14;95.14;197.19;93.6;93.6;95;79.05;197.19;100.6;93.6;104.22;104.22;94.92;-;94.19;95.14
Feb 11, 2021;6:00 PM;133.53;133.53;155.4;133.53;105.81;133.53;75.83;155.4;110.83;105.81;114;114;133.53;-;133.53;133.53
Feb 11, 2021;7:00 PM;99.31;99.31;99.31;99.31;99.31;99.31;75.68;99.31;98.61;99.31;97;97;99.31;-;99.31;99.31
Feb 11, 2021;8:00 PM;74.33;74.33;76.16;74.33;74.33;74.33;74.06;76.16;76.71;74.33;78.05;78.05;74.33;-;74.33;74.33
Feb 11, 2021;9:00 PM;62.3;62.3;63.83;62.3;62.3;62.3;65.28;63.83;66.1;55.1;62.85;62.85;62.3;-;62.3;62.3
